id;eid;eanCode;indexCatalogue;name;additionalName;description;basePriceNet;priceNet;basePrice;price;vatCode;vatRate;currency;category;producer;weight;availabilityCount;promotionInfo;imageUrls;Stan;Rodzaj bieżnika;Konstrukcja opony;Typ;Indeks nośności;Ilość płócien;Zastosowanie;Rozmiar opony;Stan opony;Średnica felgi;Indeks handlowy;Indeks katalogowy;Indeks producenta
7084;9938;;md2015;Nakrętka MD M20x1,5;;;105.00;105.00;129.15;129.15;23;23.00;PLN;Łączniki kół bliźniaczych;Starco;;8.0000;;;nowa;;;;;;;;;;001143;md2015;
7753;10706;;2042e674;Felga 20x42 8/275/221/ET-104 E674 demo;JD;;2890.00;2890.00;3554.70;3554.70;23;23.00;PLN;Felgi;;;2.0000;;https://static.abstore.pl/img/grasdorf/cc55c1f4-a8fc-4396-9d34-6829ff606141/l/felga-20x42-8%252F275%252F221%252Fet-104-e674-demo.jpg,https://static.abstore.pl/img/grasdorf/ff92e912-1158-499f-beff-6ccf8a7cbf36/l/felga-20x42-8%252F275%252F221%252Fet-104-e674-demo.jpg,https://static.abstore.pl/img/grasdorf/d4d1240a-dfef-465d-81a8-b21fddf34331/l/felga-20x42-8%252F275%252F221%252Fet-104-e674-demo.jpg;demo;;;;;;;;;42;4220;2042e674;
7444;10380;;80070R32BKTPH187D;Opona VF800/70R32 BKT AgrimaxProHarvest;187D TL;;10450.00;9520.00;12853.50;11709.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;2.0000;;https://static.abstore.pl/img/grasdorf/2a8bbcb3-3fea-4609-b7c6-cb5b008c3189/l/opona-vf800%252F70r32-bkt-agrimaxproharvest.jpg;nowa;;Radialna;Bezdętkowa (TL);187D (9750 kg przy 65 km/h);;Opona rolnicza;800/70;;32;;80070R32BKTPH187D;
7431;10177;8903635066538;34085R46AAIIRC150D14;Opona 340/85R46 Alliance AGRISTAR II RC;150D/147E TL;;2820.00;2820.00;3468.60;3468.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;4.0000;;https://static.abstore.pl/img/grasdorf/403a10a7-db9b-4a72-a86b-225d03654962/l/opona-340%252F85r46-alliance-agristar-ii-rc.png;nowa;;Radialna;Bezdętkowa (TL);150D/147E (3350 kg przy 65 km/h);;Opona rolnicza;13.6 (340/85, 340/90);;46;13646a;34085R46AAIIRC150D14;
6746;9421;8059971034035;9006042TR1000ptdemo;Opona VF900/60R42 Trelleborg TM 1000 PT;demo 189D/186E TL;;23950.00;18950.00;29458.50;23308.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Trelleborg;Trelleborg;;2.0000;;;pokazowa;;Radialna;Bezdętkowa (TL);189D/186E (10300 kg przy 65 km/h);;Opona rolnicza;900/60;;42;3645;9006042TR1000ptdemo;
7754;10673;;10512s74224;Felga 10.5x12 4/100/60/ET-20 Starco;czarna 74224;;690.00;690.00;848.70;848.70;23;23.00;PLN;Felgi;Starco;;12.0000;;https://static.abstore.pl/img/grasdorf/604eaf42-71fe-42da-a7a6-33ed3da19ca8/l/felga-10-5x12-4%252F100%252F60%252Fet-20-starco.jpg,https://static.abstore.pl/img/grasdorf/05a0a15c-7c9c-4331-b110-40cf092baa3c/l/felga-10-5x12-4%252F100%252F60%252Fet-20-starco.jpg;nowa;;;;;;;;;12;12105;10512s74224;
7755;10674;;10512s74225;Felga 10.5x12 4/130/85/ET-53 Starco;srebrna 74225;;640.00;640.00;787.20;787.20;23;23.00;PLN;Felgi;Starco;;8.0000;;https://static.abstore.pl/img/grasdorf/4fe61d11-ee91-4700-9555-d1ce21e62a15/l/felga-10-5x12-4%252F130%252F85%252Fet-53-starco.jpg,https://static.abstore.pl/img/grasdorf/1b7c674f-b327-4063-9542-4310cb6eb8b7/l/felga-10-5x12-4%252F130%252F85%252Fet-53-starco.jpg;nowa;;;;;;;;;12;105012;10512s74225;
7759;10678;;1315s74230;Felga 13x15 6/205/161/ET-37 Starco;srebrna 74230;;690.00;690.00;848.70;848.70;23;23.00;PLN;Felgi;Starco;;2.0000;;https://static.abstore.pl/img/grasdorf/561b1942-d4c4-487f-8d5d-b609c5b049c8/l/felga-13x15-6%252F205%252F161%252Fet-37-starco.jpg,https://static.abstore.pl/img/grasdorf/6713e922-a467-4df1-9b15-19bccc77821b/l/felga-13x15-6%252F205%252F161%252Fet-37-starco.jpg,https://static.abstore.pl/img/grasdorf/5647f5b1-3de3-46c9-be3d-2922a1acdfa1/l/felga-13x15-6%252F205%252F161%252Fet-37-starco.jpg;nowa;;;;;;;;;15;1513;1315s74230;
7757;10676;;1315s74228;Felga 13x15 5/112/67/ET-50 Starco;srebrna 74228;;690.00;690.00;848.70;848.70;23;23.00;PLN;Felgi;Starco-;;12.0000;;https://static.abstore.pl/img/grasdorf/c4c364e8-3ebf-497d-abbc-c78d91d4b8ca/l/felga-13x15-5%252F112%252F67%252Fet-50-starco.jpg,https://static.abstore.pl/img/grasdorf/0849810e-6075-4c84-82b0-5c7ccfd63005/l/felga-13x15-5%252F112%252F67%252Fet-50-starco.jpg,https://static.abstore.pl/img/grasdorf/d4945118-c303-486a-aa52-ef1b182501d0/l/felga-13x15-5%252F112%252F67%252Fet-50-starco.jpg;nowa;;;;;;;;;15;1513;1315s74228;
7765;10685;;1320s74236;Felga 13x20 8/275/221/ET60 Starco;pomarańczowa 74236;;1250.00;1250.00;1537.50;1537.50;23;23.00;PLN;Felgi;Starco;;4.0000;;https://static.abstore.pl/img/grasdorf/7c4adb14-7ed7-4875-9ed6-19d387250a12/l/felga-13x20-8%252F275%252F221%252Fet60-starco.jpg,https://static.abstore.pl/img/grasdorf/5f91d0f5-22c2-4595-9a67-1e7b8895f9e6/l/felga-13x20-8%252F275%252F221%252Fet60-starco.jpg,https://static.abstore.pl/img/grasdorf/bd5a9154-dfa3-41b4-b3c5-18338cb1b57d/l/felga-13x20-8%252F275%252F221%252Fet60-starco.jpg;nowa;;;;;;;;;20;2013;1320s74236;
7756;10675;;10512s74227;Felga 10.5x12 6/120/80/ET-50 Starco;srebrna 74227;;610.00;610.00;750.30;750.30;23;23.00;PLN;Felgi;Starco;;8.0000;;https://static.abstore.pl/img/grasdorf/08297fa4-148f-4748-944b-2fc89509a594/l/felga-10-5x12-6%252F120%252F80%252Fet-50-starco.jpg,https://static.abstore.pl/img/grasdorf/c4aa4097-6e00-4123-a27a-ecd1398357fa/l/felga-10-5x12-6%252F120%252F80%252Fet-50-starco.jpg,https://static.abstore.pl/img/grasdorf/81c3d5d1-be8c-4806-917e-1726863ea3a5/l/felga-10-5x12-6%252F120%252F80%252Fet-50-starco.jpg;nowa;;;;;;;;;12;105012;10512s74227;
7764;10684;;9153s74235;Felga 9x15.3 5/140/94/ET0 Starco;pomarańczowa 74235;;620.00;620.00;762.60;762.60;23;23.00;PLN;Felgi;Starco;;12.0000;;https://static.abstore.pl/img/grasdorf/a5f9c477-5b82-4714-906e-0296980cba9b/l/felga-9x15-3-5%252F140%252F94%252Fet0-starco.jpg,https://static.abstore.pl/img/grasdorf/588402cd-a137-4c36-a41c-1ad44ec19b03/l/felga-9x15-3-5%252F140%252F94%252Fet0-starco.jpg,https://static.abstore.pl/img/grasdorf/652dd395-9c0c-4142-bbcc-b1e8baf4498b/l/felga-9x15-3-5%252F140%252F94%252Fet0-starco.jpg;nowa;;;;;;;;;15.3;1539;9153s74235;
7766;10686;;920s74237;Felga 9x20 6/152/114,5/ET-45 Starco;pomarańczowa 74237;;1140.00;1140.00;1402.20;1402.20;23;23.00;PLN;Felgi;Starco;;10.0000;;https://static.abstore.pl/img/grasdorf/b03dd917-b39f-4437-a66f-20f6518d30e4/l/felga-9x20-6%252F152%252F114-5%252Fet-45-starco.jpg,https://static.abstore.pl/img/grasdorf/fcd93c21-6bfb-4f1a-be6d-c79c5cf29a96/l/felga-9x20-6%252F152%252F114-5%252Fet-45-starco.jpg,https://static.abstore.pl/img/grasdorf/fdab0637-2c2a-4d58-a858-457ffa008d2e/l/felga-9x20-6%252F152%252F114-5%252Fet-45-starco.jpg;nowa;;;;;;;;;20;209;920s74237;
7763;10683;;714s74234;Felga 7x14 6/152,4/117,8/ET-16 Starco;biała 74234;;850.00;850.00;1045.50;1045.50;23;23.00;PLN;Felgi;Starco;;8.0000;;https://static.abstore.pl/img/grasdorf/ebe4b6ae-a3f7-4c00-b1b7-ea8ad0cc6a91/l/felga-7x14-6%252F152-4%252F117-8%252Fet-16-starco.jpg,https://static.abstore.pl/img/grasdorf/e8d6c399-d666-42f3-9e65-282ad0a4a6ce/l/felga-7x14-6%252F152-4%252F117-8%252Fet-16-starco.jpg,https://static.abstore.pl/img/grasdorf/5eda0967-8d04-4bac-94a3-2b47057a2ef0/l/felga-7x14-6%252F152-4%252F117-8%252Fet-16-starco.jpg;nowa;;;;;;;;;14;147;714s74234;
7760;10672;;918s74223;Felga 9x18 6/152,4/117,4/ET-5 Starco;pomarańczowa 74223;;790.00;790.00;971.70;971.70;23;23.00;PLN;Felgi;Starco;;12.0000;;https://static.abstore.pl/img/grasdorf/0e320684-148f-4722-9542-8015fd72ee93/l/felga-9x18-6%252F152-4%252F117-4%252Fet-5-starco.jpg,https://static.abstore.pl/img/grasdorf/809345de-4885-474f-810a-612741c20853/l/felga-9x18-6%252F152-4%252F117-4%252Fet-5-starco.jpg,https://static.abstore.pl/img/grasdorf/00a89a9b-3f74-4ac7-b008-614373324ae8/l/felga-9x18-6%252F152-4%252F117-4%252Fet-5-starco.jpg;nowa;;;;;;;;;18;189;918s74223;
7769;10714;;4207028mthcdemo;Opona 420/70R28 Mitas HC 70 demo;133D/136A8 TL;;2390.00;2010.00;2939.70;2472.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Mitas;Mitas;;1.0000;;https://static.abstore.pl/img/grasdorf/c0c682d4-d4d1-41a5-94b8-26281ec7c10f/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/a3437dc9-e012-4e84-be58-25869b26e127/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/796436d3-c10b-44d9-b089-ea548e1bf17f/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/f8fe6c58-52fc-44ea-8897-6158886292d1/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/1f6a5c5b-b55c-43aa-a839-1f466e127abc/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/874b63bb-ae4c-4aef-a956-b30c64a0e99d/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/78573ce1-9545-486b-a5f7-6ce269ed9ba9/l/opona-420%252F70r28-mitas-hc-70-demo.jpg,https://static.abstore.pl/img/grasdorf/9fa819cb-4bc6-401c-96a9-7f102411c3df/l/opona-420%252F70r28-mitas-hc-70-demo.jpg;pokazowa;;Radialna;Bezdętkowa (TL);133D/136A8 (2240 kg przy 40 km/h);;Opona rolnicza;420/70;;28;003889;4207028mthcdemo;
7762;10680;;712s74232;Felga 7x12 5/112/67/ET10 Kenda srebrna;74232 (73777);;450.00;450.00;553.50;553.50;23;23.00;PLN;Felgi;Kenda;;11.0000;;https://static.abstore.pl/img/grasdorf/4caa7295-b416-495f-b646-5f1ba2cd81eb/l/felga-7x12-5%252F112%252F67%252Fet10-kenda-srebrna.jpg,https://static.abstore.pl/img/grasdorf/b6098de8-28ee-428c-ade3-c02e39e0140e/l/felga-7x12-5%252F112%252F67%252Fet10-kenda-srebrna.jpg,https://static.abstore.pl/img/grasdorf/e0327fa4-0023-47b9-883c-2cc8d7cb2558/l/felga-7x12-5%252F112%252F67%252Fet10-kenda-srebrna.jpg;nowa;;;;;;;;;12;127;712s74232;
7768;10712;;1046e676;Felga 10x46 8/203,2/150,1/ET-60 E676;Claas używana;;2700.00;2700.00;3321.00;3321.00;23;23.00;PLN;Felgi;NDI;;2.0000;;https://static.abstore.pl/img/grasdorf/8074abe3-e333-4ad6-ae30-28354f275e3d/l/felga-10x46-8%252F203-2%252F150-1%252Fet-60-e676.jpg,https://static.abstore.pl/img/grasdorf/51bcb3a8-deac-40fa-bc46-201a6c8be362/l/felga-10x46-8%252F203-2%252F150-1%252Fet-60-e676.jpg,https://static.abstore.pl/img/grasdorf/86423193-b40a-461f-8c97-0ad771ed6274/l/felga-10x46-8%252F203-2%252F150-1%252Fet-60-e676.jpg;używana;;;;;;;;;46;4610;1046e676;
7761;10679;;42512s74231;Felga 4.25x12 6/152,4/117,8/ET13 Starco;biała 74231;;480.00;480.00;590.40;590.40;23;23.00;PLN;Felgi;Starco;;10.0000;;https://static.abstore.pl/img/grasdorf/e021320b-66ad-49c1-a3ac-b5e9687d8ca2/l/felga-4-25x12-6%252F152-4%252F117-8%252Fet13-starco.jpg,https://static.abstore.pl/img/grasdorf/df46b5bf-bcf5-4e61-ad51-8b24ee49b43e/l/felga-4-25x12-6%252F152-4%252F117-8%252Fet13-starco.jpg,https://static.abstore.pl/img/grasdorf/d54e26e9-3c15-48f2-a667-d21438eb77ef/l/felga-4-25x12-6%252F152-4%252F117-8%252Fet13-starco.jpg;nowa;;;;;;;;;12;12425;42512s74231;
7770;10716;;1428e678;Felga 14x28 8/275/221/regulowana E678;demo Valtra;;2080.00;2080.00;2558.40;2558.40;23;23.00;PLN;Felgi;;;2.0000;;https://static.abstore.pl/img/grasdorf/c419de51-938c-49ce-a153-3d82896d3f80/l/felga-14x28-8%252F275%252F221%252Fregulowana-e678.jpg,https://static.abstore.pl/img/grasdorf/bc6bc434-f2ac-40ce-8022-7ee62b0e3018/l/felga-14x28-8%252F275%252F221%252Fregulowana-e678.jpg,https://static.abstore.pl/img/grasdorf/3a06a05f-69eb-485b-9ce4-4089a7568b51/l/felga-14x28-8%252F275%252F221%252Fregulowana-e678.jpg;demo;;;;;;;;;28;2814;1428e678;
7420;10133;8903635066484;27095R42AAIIRC140D13;Opona 270/95R42 Alliance AGRISTAR II RC;140D/137E TL (11.2R42);;1970.00;1970.00;2423.10;2423.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/0f39907c-dbdf-4fa0-bc31-c995ec686ac4/l/opona-270%252F95r42-alliance-agristar-ii-rc.png;nowa;;Radialna;Bezdętkowa (TL);140D/137E (2500 kg przy 65 km/h);;Opona rolnicza;11.2 (270/95, 280/85);;42;11242a;27095R42AAIIRC140D13;
6822;9488;;38565225Kabat;Opona 385/65R22.5 Kabat TRY1 160F 18PR;TL;;770.00;770.00;947.10;947.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Kabat;;2.0000;;https://static.abstore.pl/img/grasdorf/6fad0aa9-b75b-4901-806f-508b8af8cc12/l/opona-385%252F65r22-5-kabat-try1-160f-18pr.png;nowa;;Radialna;Bezdętkowa (TL);160F;;Opona rolnicza;385/65;;22.5;003666;38565225Kabat;
6836;7643;4251325496252;18195ctmr416;Opona 18-19.5 Camso TM R4 16PR TL;;;2630.00;2360.00;3234.90;2902.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Camso;;1.0000;;https://static.abstore.pl/img/grasdorf/0c43107a-b07f-427e-850a-adf2171cbfda/l/opona-18-19-5-camso-tm-r4-16pr-tl.png;nowa;;Diagonalna;Bezdętkowa (TL);;16 PR;Opona przemysłowa/komunalna;18;;19.5;3398;18195ctmr416;
7405;10482;;65065R34BKTlecto170D;Opona VF650/65R34 BKT Agrimax V-Flecto;170D TL;;6390.00;6390.00;7859.70;7859.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;2.0000;;https://static.abstore.pl/img/grasdorf/0e4bb7fe-8cb8-463f-ab9a-629a74766ef9/l/opona-vf650%252F65r34-bkt-agrimax-v-flecto.jpg;nowa;;Radialna;Bezdętkowa (TL);170D (6000 kg przy 65 km/h);;Opona rolnicza;650/65;;34;;65065R34BKTlecto170D;
7824;10872;;2030e707;Felga 20x30 10/335/281/ET+81 E707 demo;Claas;;2280.00;2280.00;2804.40;2804.40;23;23.00;PLN;Felgi;;;2.0000;;https://static.abstore.pl/img/grasdorf/2d5b5a30-a49d-452e-b400-3ee1b06887f5/l/felga-20x30-10%252F335%252F281%252Fet-81-e707-demo.jpg,https://static.abstore.pl/img/grasdorf/04a6cec6-4ee9-417e-a9b8-4e8f263ac803/l/felga-20x30-10%252F335%252F281%252Fet-81-e707-demo.jpg,https://static.abstore.pl/img/grasdorf/863c9566-33c8-4c8a-9749-908a4e6508d6/l/felga-20x30-10%252F335%252F281%252Fet-81-e707-demo.jpg;demo;;;;;;;;;30;3020;2030e707;
7823;10871;;1530e705;Felga 15x30 8/203,2/152,6/regulowana;E705 demo Zetor Major;;1210.00;1210.00;1488.30;1488.30;23;23.00;PLN;Felgi;;;2.0000;;https://static.abstore.pl/img/grasdorf/ff48f2ee-ecf4-44bb-adc1-ff454e2ee4e6/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg,https://static.abstore.pl/img/grasdorf/cbfdebd2-1804-4a9c-85d4-b38ed6e71370/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg,https://static.abstore.pl/img/grasdorf/dba3d8e5-de09-4667-9953-7537302bdaf9/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg,https://static.abstore.pl/img/grasdorf/3d3d0a60-6144-444a-a716-386429d02db9/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg;demo;;;;;;;;;30;3015;1530e705;
7826;10874;;1530e711;Felga 15x30 8/203,2/152,6/regulowana;E711 demo JD;;1210.00;1210.00;1488.30;1488.30;23;23.00;PLN;Felgi;;;2.0000;;https://static.abstore.pl/img/grasdorf/6133d715-b253-427d-adfa-aff4f851fab8/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg,https://static.abstore.pl/img/grasdorf/26768e70-96e6-476a-9dc6-daa75f19ef01/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg,https://static.abstore.pl/img/grasdorf/f82ab76b-2536-4fb4-aec7-b78a1bf0ccbb/l/felga-15x30-8%252F203-2%252F152-6%252Fregulowana.jpg;demo;;;;;;;;;30;3015;1530e711;
7825;10873;;1024e709;Felga 10x24 8/275/221/regulowana E709;demo JD;;1280.00;1280.00;1574.40;1574.40;23;23.00;PLN;Felgi;;;2.0000;;https://static.abstore.pl/img/grasdorf/faf4f230-71d6-477b-8066-f0ebe65be638/l/felga-10x24-8%252F275%252F221%252Fregulowana-e709.jpg,https://static.abstore.pl/img/grasdorf/01f5378f-27eb-472d-b046-263da55a306f/l/felga-10x24-8%252F275%252F221%252Fregulowana-e709.jpg,https://static.abstore.pl/img/grasdorf/b84ec240-8218-48eb-abdf-3b4da3dd5970/l/felga-10x24-8%252F275%252F221%252Fregulowana-e709.jpg;demo;;;;;;;;;24;2410;1024e709;
7655;10534;8059971019247;4208528Maximo;Opona 420/85R28 Maximo Radial 85;139A8/136B TL (16.9R28);;2000.00;1560.00;2460.00;1918.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Maximo;;2.0000;;https://static.abstore.pl/img/grasdorf/0c11c441-b52c-4225-95a2-d78af32dbf2b/l/opona-420%252F85r28-maximo-radial-85.jpg;nowa;;Radialna;Bezdętkowa (TL);139A8/136B (2430 kg przy 40 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;28;16928Maximo;4208528Maximo;
7692;10571;8059971019377;4406528Maximo;Opona 440/65R28 Maximo Radial 65 131D TL;;;2010.00;1570.00;2472.30;1931.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Maximo;;2.0000;;https://static.abstore.pl/img/grasdorf/d971ced2-775a-4885-80c5-3416bb617fdb/l/opona-440%252F65r28-maximo-radial-65-131d-tl.jpg;nowa;;Radialna;Bezdętkowa (TL);131D (1950 kg przy 65 km/h);;Opona rolnicza;440/65;;28;4406528Maximo;4406528Maximo;
7686;10565;8059971019285;5406530Maximo;Opona 540/65R30 Maximo Radial 65 143D TL;;;3130.00;2390.00;3849.90;2939.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Maximo;;2.0000;;https://static.abstore.pl/img/grasdorf/40bea034-6d81-44c7-b2b0-5d6485214659/l/opona-540%252F65r30-maximo-radial-65-143d-tl.jpg;nowa;;Radialna;Bezdętkowa (TL);143D (2725 kg przy 65 km/h);;Opona rolnicza;540/65;;30;5406530Maximo;5406530Maximo;
7654;10533;8059971024579;4208530Maximo;Opona 420/85R30 Maximo Radial 85;140A8/137B TL (16.9R30);;2200.00;1720.00;2706.00;2115.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Maximo;;2.0000;;https://static.abstore.pl/img/grasdorf/13908191-4d38-404b-bc82-395b26f8686b/l/opona-420%252F85r30-maximo-radial-85.jpg;nowa;;Radialna;Bezdętkowa (TL);140A8/137B (2500 kg przy 40 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;30;16930Maximol;4208530Maximo;
6960;9735;8904288107692;2708032ceat;Opona 270/80R32 Ceat Farmax RC;131D/134A8 TL;;1420.00;1420.00;1746.60;1746.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Ceat;;2.0000;;https://static.abstore.pl/img/grasdorf/cf8d75e2-8d67-441c-abc3-152fc0725e8e/l/opona-270%252F80r32-ceat-farmax-rc.png;nowa;;Radialna;Bezdętkowa (TL);131D/134A8 (1950 kg przy 65 km/h);;Opona rolnicza;270/80;;32;3732;2708032ceat;
7442;10265;;38090R54AAIIRC152D14;Opona 380/90R54 Alliance AGRISTAR II RC;152D/149E TL;;4020.00;4020.00;4944.60;4944.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/1775ebd2-6401-4155-a1be-524f84dde543/l/opona-380%252F90r54-alliance-agristar-ii-rc.png;nowa;;Radialna;Bezdętkowa (TL);152D/149E (3550 kg przy 65 km/h);;Opona rolnicza;14.9 (380/85, 380/90, 400/80);;54;14954a;38090R54AAIIRC152D14;
7088;9942;;7106034max2demo;Opona VF710/60R34 Michelin AXIOBIB 2;demo 173D/169E TL;;14370.00;11770.00;17675.10;14477.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/049b56ce-5e1e-4012-90e1-d92dd86f5e5b/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/4c537244-9793-4c11-88d7-094eca64e1bb/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/f048f81a-b8e6-4cbe-b347-b8128344629b/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/5a0c90ac-d14d-4959-818c-1d642bf0c119/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/47fda72f-6591-448c-ab85-3ee1979c479f/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/8281b114-bf4b-4f07-8a21-eb4297b9e075/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/8d5daf64-b309-4443-962f-fad036ea0950/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/d3ab0d52-acd7-42ae-91bc-ade294ae229d/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/12dd3902-ec19-45bd-9599-f15f3922ee3d/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg,https://static.abstore.pl/img/grasdorf/3b2b8d07-8181-4754-a2e5-0c0645d51ea1/l/opona-vf710%252F60r34-michelin-axiobib-2.jpg;pokazowa;;Radialna;Bezdętkowa (TL);173D/169E (6500 kg przy 65 km/h);;Opona rolnicza;710/60;;34;3813;7106034max2demo;
6983;9763;;5406530mthcmdemo;Opona 540/65R30 Mitas HCM demo;161A8/156D TL;;4560.00;3910.00;5608.80;4809.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Mitas;Mitas;;2.0000;;https://static.abstore.pl/img/grasdorf/02604d48-fc1f-4ed0-9b72-54f611b80c77/l/opona-540%252F65r30-mitas-hcm-demo.jpg,https://static.abstore.pl/img/grasdorf/a2ac051b-f488-4fcb-8756-008a6010799c/l/opona-540%252F65r30-mitas-hcm-demo.jpg,https://static.abstore.pl/img/grasdorf/2370358b-7220-4f84-bce4-d235a45b079e/l/opona-540%252F65r30-mitas-hcm-demo.jpg,https://static.abstore.pl/img/grasdorf/c082e8a0-82d0-4b9f-8a5a-39f7bd1f5e1a/l/opona-540%252F65r30-mitas-hcm-demo.jpg,https://static.abstore.pl/img/grasdorf/51373559-84f0-42eb-bbc0-8dc9815c361b/l/opona-540%252F65r30-mitas-hcm-demo.jpg,https://static.abstore.pl/img/grasdorf/40f17030-ed03-4aa5-8e2b-d51e9c0588c6/l/opona-540%252F65r30-mitas-hcm-demo.jpg;pokazowa;;Radialna;Bezdętkowa (TL);161A8/156D (4625 kg przy 40 km/h);;Opona przemysłowa/komunalna;540/65;;30;003738;5406530mthcmdemo;
